经度,纬度,结果,取绝对值后,分级
116.2746969,39.94528728,2.564767544,2.564767544,3
116.2746969,39.94528728,2.471591958,2.471591958,3
116.2747058,39.94528358,2.342836287,2.342836287,3
116.2747195,39.94528275,2.296523071,2.296523071,3
116.2747514,39.94528141,2.373799956,2.373799956,3
116.2747883,39.94528003,2.032930738,2.032930738,3
116.2748243,39.94527882,2.196777146,2.196777146,3
116.2748661,39.94527757,2.215406247,2.215406247,3
116.2749202,39.94527559,2.316946683,2.316946683,3
116.2749761,39.94527417,2.17160279,2.17160279,3
116.2750309,39.94527189,2.266015188,2.266015188,3
116.2750977,39.94526932,2.315410013,2.315410013,3
116.2751699,39.94526671,2.428955888,2.428955888,3
116.2752474,39.94526409,2.449870299,2.449870299,3
116.2753176,39.94526166,2.539914121,2.539914121,3
116.2753886,39.94525831,2.506078802,2.506078802,3
116.2754756,39.94525568,3.005466137,3.005466137,4
116.2755778,39.94525333,3.288786177,3.288786177,4
116.2756833,39.94524972,3.244473884,3.244473884,4
116.2757843,39.94524709,3.246726075,3.246726075,4
116.2758794,39.94524324,3.215869666,3.215869666,4
116.2759685,39.94523931,3.050094521,3.050094521,4
116.2760534,39.94523558,2.878089444,2.878089444,4
116.2761379,39.94523175,2.803084887,2.803084887,4
116.2762214,39.94522773,2.753459188,2.753459188,4
116.2762893,39.94521108,2.776019833,2.776019833,4
116.2763566,39.94521242,2.625676158,2.625676158,3
116.2764002,39.94521415,2.939555165,2.939555165,4
116.2764293,39.94521482,2.94947569,2.94947569,4
116.2764483,39.94521435,3.070408301,3.070408301,4
116.2764662,39.94521437,3.257470093,3.257470093,4
116.276486,39.94521347,3.319197746,3.319197746,4
116.2765036,39.94521341,3.354658157,3.354658157,4
116.2765205,39.9452138,3.375959785,3.375959785,4
116.2765338,39.94521399,3.274584159,3.274584159,4
116.2765456,39.94521356,3.261292531,3.261292531,4
116.2765531,39.94521364,3.284601133,3.284601133,4
116.2765569,39.94521377,3.283585216,3.283585216,4
116.2765617,39.94521379,3.181961737,3.181961737,4
116.2765743,39.94521368,3.12518072,3.12518072,4
116.2765941,39.94521309,2.435062882,2.435062882,3
116.2766136,39.94521276,2.507322606,2.507322606,3
116.276632,39.94521264,2.561039054,2.561039054,3
116.276632,39.94521264,2.54371367,2.54371367,3
116.276632,39.94521264,2.512808185,2.512808185,3
116.276632,39.94521264,2.519137004,2.519137004,3
116.276632,39.94521264,2.928968537,2.928968537,4
116.276632,39.94521264,3.217396679,3.217396679,4
116.276632,39.94521264,3.307054807,3.307054807,4
116.276632,39.94521264,3.345767185,3.345767185,4
116.276632,39.94521264,3.368477095,3.368477095,4
116.276632,39.94521264,3.284707379,3.284707379,4
116.276632,39.94521264,3.385278008,3.385278008,4
116.276632,39.94521264,3.374773157,3.374773157,4
116.276632,39.94521264,3.373316782,3.373316782,4
116.276632,39.94521264,3.309138709,3.309138709,4
116.276632,39.94521264,3.211368715,3.211368715,4
116.276632,39.94521264,2.999103883,2.999103883,4
116.276632,39.94521264,3.14445876,3.14445876,4
116.276632,39.94521264,2.902190373,2.902190373,4
116.276632,39.94521264,2.76991088,2.76991088,4
116.276632,39.94521264,1.872571444,1.872571444,3
116.276632,39.94521264,0.393076658,0.393076658,1
116.276632,39.94521264,0.516712877,0.516712877,1
116.276632,39.94521264,0.701405313,0.701405313,1
116.276632,39.94521264,0.475875515,0.475875515,1
116.276632,39.94521264,0.308216049,0.308216049,1
116.276632,39.94521264,0.78247199,0.78247199,1
116.2766441,39.94520104,1.367418602,1.367418602,2
116.2766888,39.94519962,2.356471637,2.356471637,3
116.2767472,39.94519815,2.416358017,2.416358017,3
116.2768151,39.94519581,2.077014544,2.077014544,3
116.2768852,39.94519307,1.599430981,1.599430981,2
116.2769545,39.94519112,1.100362426,1.100362426,1
116.2770243,39.94518951,0.878096803,0.878096803,1
116.2770902,39.94518863,1.014168989,1.014168989,1
116.2771408,39.94518822,0.26441815,0.26441815,1
116.2771632,39.94517878,0.481814048,0.481814048,1
116.2771811,39.94517153,0.494706286,0.494706286,1
116.2772133,39.94517169,0.39663336,0.39663336,1
116.277239,39.94517245,1.370124441,1.370124441,2
116.2772509,39.94517348,1.239653097,1.239653097,2
116.2772582,39.94517434,1.18224718,1.18224718,1
116.2772582,39.94517434,-0.084646142,0.084646142,1
116.2772582,39.94517434,-1.193413413,1.193413413,2
116.2772582,39.94517434,-0.606292547,0.606292547,1
116.2772582,39.94517434,-0.584242192,0.584242192,1
116.2772582,39.94517434,-1.429542514,1.429542514,2
116.2772582,39.94517434,-1.035001059,1.035001059,1
116.2772582,39.94517434,-0.27001422,0.27001422,1
116.2772582,39.94517434,2.079348825,2.079348825,3
116.2772582,39.94517434,2.843750364,2.843750364,4
116.2772582,39.94517434,2.926289447,2.926289447,4
116.2772582,39.94517434,3.032098375,3.032098375,4
116.2772582,39.94517434,3.161908206,3.161908206,4
116.2772582,39.94517434,3.204971175,3.204971175,4
116.2772582,39.94517434,3.084072111,3.084072111,4
116.2772582,39.94517434,3.10784387,3.10784387,4
116.2772582,39.94517434,2.718801724,2.718801724,4
116.2772748,39.94517515,2.423103031,2.423103031,3
116.2773053,39.94517486,2.743754135,2.743754135,4
116.2773417,39.94517416,2.181761763,2.181761763,3
116.2773825,39.94517367,1.856674517,1.856674517,3
116.2774222,39.9451735,2.011361624,2.011361624,3
116.2774574,39.94517341,2.251856637,2.251856637,3
116.2774913,39.94517318,2.467863713,2.467863713,3
116.2775265,39.9451723,2.618646219,2.618646219,3
116.2775648,39.94517142,2.458898856,2.458898856,3
116.2776027,39.94517012,2.803293018,2.803293018,4
116.2776768,39.94516689,2.604042276,2.604042276,3
116.2777136,39.94516588,2.9169291,2.9169291,4
116.2777484,39.94516475,2.590264976,2.590264976,3
116.2777849,39.94516366,2.687919192,2.687919192,4
116.2778174,39.94516264,2.477077617,2.477077617,3
116.2778496,39.94516156,2.770853559,2.770853559,4
116.2778805,39.94516048,2.934118463,2.934118463,4
116.2779126,39.94516003,2.894815854,2.894815854,4
116.2779474,39.94515948,2.997824951,2.997824951,4
116.2779825,39.94515856,2.66711932,2.66711932,4
116.2780223,39.94515783,2.523079628,2.523079628,3
116.2780641,39.94515835,2.290217305,2.290217305,3
116.2781042,39.94515749,2.288244167,2.288244167,3
116.278147,39.9451574,2.327045436,2.327045436,3
116.2781883,39.94515731,2.734993767,2.734993767,4
116.2782292,39.94515774,2.615192186,2.615192186,3
116.2782747,39.94515723,2.636926272,2.636926272,3
116.2783244,39.94515709,2.612795647,2.612795647,3
116.2783712,39.94515601,2.675028163,2.675028163,4
116.2784178,39.94515506,2.463774411,2.463774411,3
116.2784639,39.94515436,2.763608296,2.763608296,4
116.2785074,39.94515415,2.624345105,2.624345105,3
116.2785494,39.945154,2.033577319,2.033577319,3
116.2785913,39.94515388,1.650104491,1.650104491,2
116.2786331,39.94515377,2.331984241,2.331984241,3
116.2786755,39.94515379,1.700618131,1.700618131,3
116.278717,39.94515353,2.21256898,2.21256898,3
116.2787574,39.94515365,1.568994978,1.568994978,2
116.2787954,39.94515383,1.236684839,1.236684839,2
116.2788312,39.94515417,1.895650559,1.895650559,3
116.2788641,39.94515426,2.080150721,2.080150721,3
116.2788845,39.94515424,2.360557307,2.360557307,3
116.2788943,39.94515434,3.035252464,3.035252464,4
116.2788943,39.94515434,2.704885324,2.704885324,4
116.2788943,39.94515434,2.468387813,2.468387813,3
116.2788943,39.94515434,2.21972142,2.21972142,3
116.2788943,39.94515434,2.263867452,2.263867452,3
116.2788943,39.94515434,1.910479771,1.910479771,3
116.2788943,39.94515434,0.541562837,0.541562837,1
116.2788943,39.94515434,-0.112470309,0.112470309,1
116.2788943,39.94515434,0.25511504,0.25511504,1
116.2788943,39.94515434,-1.084493546,1.084493546,1
116.2788943,39.94515434,-0.936203108,0.936203108,1
116.2788943,39.94515434,-1.419952513,1.419952513,2
116.2788943,39.94515434,-0.770560571,0.770560571,1
116.2788943,39.94515434,1.909691559,1.909691559,3
116.2788943,39.94515434,1.414275684,1.414275684,2
116.2788943,39.94515434,1.989997417,1.989997417,3
116.2788943,39.94515434,2.331873959,2.331873959,3
116.2788943,39.94515434,3.151324599,3.151324599,4
116.2788943,39.94515434,3.24915927,3.24915927,4
116.2788943,39.94515434,3.289061171,3.289061171,4
116.2788943,39.94515434,3.185977898,3.185977898,4
116.2788943,39.94515434,3.318897828,3.318897828,4
116.2788943,39.94515434,3.053969521,3.053969521,4
116.2788943,39.94515434,3.132557178,3.132557178,4
116.2788943,39.94515434,2.293925002,2.293925002,3
116.2788943,39.94515434,2.397369712,2.397369712,3
116.2788757,39.94514831,2.243288487,2.243288487,3
116.2788939,39.94513868,2.516245963,2.516245963,3
116.278913,39.94513413,3.168020549,3.168020549,4
116.2789417,39.9451338,3.37471392,3.37471392,4
116.2789674,39.94513426,3.387138179,3.387138179,4
116.2789999,39.94513492,3.394798299,3.394798299,4
116.2790462,39.94513559,3.381891644,3.381891644,4
116.2791059,39.94513698,3.421562571,3.421562571,4
116.2791772,39.94513819,3.291610177,3.291610177,4
116.2792521,39.94513963,3.335466177,3.335466177,4
116.2793245,39.94514103,3.244211679,3.244211679,4
116.2793984,39.94514274,3.174251868,3.174251868,4
116.2794624,39.94514133,3.104348354,3.104348354,4
116.2795276,39.94514471,2.321351329,2.321351329,3
116.2795747,39.94514734,2.341222133,2.341222133,3
116.2796184,39.94515042,2.278197372,2.278197372,3
116.2796496,39.94514877,2.181191256,2.181191256,3
116.2796866,39.94514925,2.402415486,2.402415486,3
116.2797324,39.94515088,2.916573443,2.916573443,4
116.2797834,39.94515273,2.997068738,2.997068738,4
116.2798401,39.94515528,3.014132483,3.014132483,4
116.2799039,39.94515919,3.082241678,3.082241678,4
116.2799729,39.94516401,3.123366183,3.123366183,4
116.2800401,39.94517019,2.386842069,2.386842069,3
116.2801083,39.9451759,2.197396269,2.197396269,3
116.2801807,39.94518239,2.06859602,2.06859602,3
116.2802569,39.94518985,1.903315773,1.903315773,3
116.2803315,39.94519652,2.07900741,2.07900741,3
116.2804052,39.94520315,2.235563644,2.235563644,3
116.2804781,39.94521308,2.149157641,2.149157641,3
116.28055,39.9452236,2.462563286,2.462563286,3
116.2806154,39.94523379,2.581162993,2.581162993,3
116.2806822,39.94524355,2.61255642,2.61255642,3
116.2807449,39.94525176,2.604446703,2.604446703,3
116.2807989,39.94525981,2.600060921,2.600060921,3
116.2808522,39.94526769,2.547230337,2.547230337,3
116.2809045,39.94527583,2.56930667,2.56930667,3
116.2809519,39.9452824,2.465671018,2.465671018,3
116.2809866,39.94528705,2.470506135,2.470506135,3
116.281011,39.94529151,2.453016136,2.453016136,3
116.2810274,39.94529531,2.63757174,2.63757174,3
116.2810274,39.94529531,2.709703736,2.709703736,4
116.2810274,39.94529531,2.556940451,2.556940451,3
116.2810274,39.94529531,3.071426283,3.071426283,4
116.2810274,39.94529531,2.998312938,2.998312938,4
116.2810274,39.94529531,3.01792006,3.01792006,4
116.2810274,39.94529531,3.069122333,3.069122333,4
116.2810274,39.94529531,2.647470117,2.647470117,4
116.2810274,39.94529531,2.313862057,2.313862057,3
116.2810274,39.94529531,2.641347542,2.641347542,4
116.2810274,39.94529531,2.156152582,2.156152582,3
116.2810274,39.94529531,2.162547456,2.162547456,3
116.2810274,39.94529531,2.068619295,2.068619295,3
116.2810274,39.94529531,2.070229073,2.070229073,3
116.2810274,39.94529531,1.684959194,1.684959194,2
116.2810577,39.94530523,2.222390025,2.222390025,3
116.2810577,39.94530523,2.108377532,2.108377532,3
116.2810577,39.94530523,2.29917224,2.29917224,3
116.2810577,39.94530523,2.134143777,2.134143777,3
116.2810577,39.94530523,2.169887153,2.169887153,3
116.2810577,39.94530523,2.093193031,2.093193031,3
116.2810577,39.94530523,2.422472914,2.422472914,3
116.2810577,39.94530523,2.456325436,2.456325436,3
116.2810577,39.94530523,2.773093769,2.773093769,4
116.2810577,39.94530523,2.781869604,2.781869604,4
116.2810577,39.94530523,2.850092812,2.850092812,4
116.2810577,39.94530523,2.386544228,2.386544228,3
116.2810577,39.94530523,2.96128535,2.96128535,4
116.2810577,39.94530523,2.665273565,2.665273565,4
116.2810577,39.94530523,2.207212641,2.207212641,3
116.2810577,39.94530523,2.325694992,2.325694992,3
116.2810577,39.94530523,2.965600619,2.965600619,4
116.2810577,39.94530523,3.200879131,3.200879131,4
116.2810577,39.94530523,3.308053385,3.308053385,4
116.2810577,39.94530523,3.040627525,3.040627525,4
116.2810577,39.94530523,2.936716913,2.936716913,4
116.2810577,39.94530523,3.19250107,3.19250107,4
116.2810577,39.94530523,2.839589835,2.839589835,4
116.2810577,39.94530523,2.660418785,2.660418785,4
116.2810577,39.94530523,2.587214026,2.587214026,3
116.2810577,39.94530523,1.089381795,1.089381795,1
116.2810577,39.94530523,-0.338141667,0.338141667,1
116.2810577,39.94530523,0.10789225,0.10789225,1
116.2810577,39.94530523,-0.299050005,0.299050005,1
116.2810577,39.94530523,0.768215619,0.768215619,1
116.2810577,39.94530523,1.375373953,1.375373953,2
116.2810577,39.94530523,0.27712083,0.27712083,1
116.2810577,39.94530523,1.5854496,1.5854496,2
116.2810577,39.94530523,3.194602763,3.194602763,4
116.2810577,39.94530523,3.283970882,3.283970882,4
116.2810577,39.94530523,3.007183132,3.007183132,4
116.2810577,39.94530523,2.892389287,2.892389287,4
116.2810577,39.94530523,3.02995726,3.02995726,4
116.2810577,39.94530523,3.103923629,3.103923629,4
116.2810577,39.94530523,3.190114393,3.190114393,4
116.2810577,39.94530523,2.964487023,2.964487023,4
116.2810577,39.94530523,2.710290548,2.710290548,4
116.2810577,39.94530523,3.325029782,3.325029782,4
116.2810577,39.94530523,3.457665856,3.457665856,4
116.2810577,39.94530523,3.432495849,3.432495849,4
116.2810577,39.94530523,3.438382893,3.438382893,4
116.2810577,39.94530523,1.947036018,1.947036018,3
116.2810577,39.94530523,1.415662327,1.415662327,2
116.2810577,39.94530523,0.479927304,0.479927304,1
116.2810577,39.94530523,-0.41462801,0.41462801,1
116.2810577,39.94530523,-1.765726703,1.765726703,3
116.2810577,39.94530523,-2.647567814,2.647567814,4
116.2810577,39.94530523,-1.371171043,1.371171043,2
116.2810577,39.94530523,1.027784811,1.027784811,1
116.2810577,39.94530523,0.7926501,0.7926501,1
116.2810577,39.94530523,2.011829189,2.011829189,3
116.2810577,39.94530523,1.128245157,1.128245157,1
116.2810577,39.94530523,1.68259142,1.68259142,2
116.2810577,39.94530523,2.799005389,2.799005389,4
116.2810577,39.94530523,2.66736994,2.66736994,4
116.2810577,39.94530523,2.837090099,2.837090099,4
116.2810577,39.94530523,2.740388901,2.740388901,4
116.2810577,39.94530523,2.94774147,2.94774147,4
116.2810577,39.94530523,3.294128155,3.294128155,4
116.2810577,39.94530523,3.355910629,3.355910629,4
116.2810577,39.94530523,3.367263382,3.367263382,4
116.2810577,39.94530523,3.363082907,3.363082907,4
116.2810577,39.94530523,3.350300344,3.350300344,4
116.2810577,39.94530523,3.189385856,3.189385856,4
116.2811132,39.94531696,2.663156708,2.663156708,4
116.2811991,39.94533187,2.277076577,2.277076577,3
116.2812527,39.94534015,2.375492343,2.375492343,3
116.2813139,39.94534723,2.118289657,2.118289657,3
116.2813773,39.9453548,1.826703806,1.826703806,3
116.2814419,39.9453659,0.044289329,0.044289329,1
116.2814952,39.94537603,0.711037464,0.711037464,1
116.2815421,39.9453859,1.791722127,1.791722127,3
116.2815901,39.94539553,-0.500143089,0.500143089,1
116.2816448,39.94540421,-1.66281347,1.66281347,2
116.2817045,39.94541432,-0.359677034,0.359677034,1
116.2817666,39.94542514,1.111534259,1.111534259,1
116.2818288,39.94543648,0.29169594,0.29169594,1
116.2818938,39.94544875,-0.849378087,0.849378087,1
116.2819583,39.94545995,-2.387744618,2.387744618,3
116.2820148,39.9454643,-0.78175467,0.78175467,1
116.2820569,39.94546167,0.172547972,0.172547972,1
116.2820784,39.94545689,1.235510496,1.235510496,2
116.282083,39.94545485,2.090410529,2.090410529,3
116.282083,39.94545485,2.573408537,2.573408537,3
116.282083,39.94545485,2.737220218,2.737220218,4
116.282083,39.94545485,2.813744988,2.813744988,4
116.282083,39.94545485,2.819265847,2.819265847,4
116.2820836,39.94545243,2.801666686,2.801666686,4
116.2820957,39.94543607,2.779972554,2.779972554,4
116.2821097,39.94539977,2.70111267,2.70111267,4
116.2821238,39.94535688,2.682557675,2.682557675,4
116.2821377,39.94529824,3.31134351,3.31134351,4
116.2821399,39.94522709,3.285765632,3.285765632,4
116.2821419,39.94515688,3.202688591,3.202688591,4
116.2821432,39.9450812,3.24200795,3.24200795,4
116.2821459,39.94499855,3.240065248,3.240065248,4
116.2821462,39.94491221,3.225834306,3.225834306,4
116.2821494,39.94482721,2.874922689,2.874922689,4
116.2821459,39.94474243,2.661474101,2.661474101,4
116.2821459,39.94465881,2.893666493,2.893666493,4
116.2821441,39.94457564,2.899168494,2.899168494,4
116.2821287,39.94449552,2.959575509,2.959575509,4
116.282115,39.94444109,3.022713833,3.022713833,4
116.2821044,39.94440905,3.162174723,3.162174723,4
116.282097,39.94439592,3.244558659,3.244558659,4
116.2820935,39.94438374,3.394457459,3.394457459,4
116.2820888,39.94437541,3.396785396,3.396785396,4
116.2820826,39.94436045,3.438475761,3.438475761,4
116.2820645,39.94434823,3.357899041,3.357899041,4
116.2820454,39.94434337,3.362699243,3.362699243,4
116.2820341,39.94433482,3.315287412,3.315287412,4
116.282029,39.94433232,3.382378251,3.382378251,4
116.28203,39.94433268,3.210268784,3.210268784,4
116.2820299,39.9443327,3.10730771,3.10730771,4
116.2820125,39.94433112,2.801288383,2.801288383,4
116.2819781,39.94432726,1.072395748,1.072395748,1
116.2819247,39.94431868,1.643644147,1.643644147,2
116.2818709,39.94431276,-0.07940183,0.07940183,1
116.2818023,39.94430534,-5.161269749,5.161269749,5
116.2817262,39.94429662,-3.33343977,3.33343977,4
116.2816469,39.94428592,-4.150112825,4.150112825,5
116.2815698,39.94427353,-2.805942673,2.805942673,4
116.2814935,39.94425955,0.847873638,0.847873638,1
116.2814182,39.94424417,0.596778623,0.596778623,1
116.2813454,39.94422928,2.3079225,2.3079225,3
116.2812729,39.94421599,3.248897895,3.248897895,4
116.2812001,39.94420377,3.169261262,3.169261262,4
116.2811277,39.94419126,3.236595303,3.236595303,4
116.2809795,39.94416796,3.246352684,3.246352684,4
116.2809036,39.94415408,3.376104202,3.376104202,4
116.280833,39.94414076,3.379828175,3.379828175,4
116.2807639,39.94412854,3.334067844,3.334067844,4
116.2806882,39.94411881,3.194018757,3.194018757,4
116.280625,39.94411986,3.122970456,3.122970456,4
116.2805706,39.94412871,3.011045294,3.011045294,4
116.2805162,39.94413123,2.85829976,2.85829976,4
116.280457,39.94412465,2.265457257,2.265457257,3
116.2804027,39.94411545,2.238239913,2.238239913,3
116.280356,39.94410698,2.306481014,2.306481014,3
116.2803169,39.94409835,2.281796299,2.281796299,3
116.2802714,39.94407844,2.497721742,2.497721742,3
116.2802456,39.94405807,2.603225239,2.603225239,3
116.280229,39.94404779,2.604811316,2.604811316,3
